Year,Happiness Rank,Happiness Score,Region,Country,Standard Error,Upper Confidence Interval,Lower Confidence Interval,Dystopia Residual,Economy (GDP per Capita),Health (Life Expectancy),Family (Social Support),Trust (Government Corruption),Freedom,Generosity
2017,56,5.837999821,Central and Eastern Europe,Moldova,0.03590358,5.908370838,5.767628803,2.807808399,0.72887063,0.589465201,1.251825571,0.010091286,0.240729049,0.208779126
2017,57,5.824999809,Central and Eastern Europe,Romania,0.048313443,5.919694157,5.730305462,2.176831484,1.217683911,0.685158312,1.15009129,0.004387901,0.457003742,0.133519918
2017,58,5.822999954,Latin America and Caribbean,Bolivia,0.04131477,5.903976903,5.742023006,2.443279028,0.833756566,0.47363025,1.227619052,0.060477726,0.558732927,0.225560725
2017,59,5.822000027,Central and Eastern Europe,Turkmenistan,0.032235127,5.885180876,5.758819178,1.832909822,1.130776763,0.43772608,1.493149161,0.25927034,0.418271929,0.249924988
2017,60,5.818999767,Central and Eastern Europe,Kazakhstan,0.043184698,5.903641775,5.73435776,1.784892559,1.28455627,0.606041551,1.384369016,0.119282886,0.437454283,0.201964423
2017,61,5.809999943,Western Europe,North Cyprus,0.044574756,5.897366465,5.722633421,1.549157619,1.346911311,0.834647238,1.186303377,0.155353352,0.471203625,0.266845703
2017,62,5.757999897,Central and Eastern Europe,Slovenia,0.042972073,5.84222516,5.673774634,1.313317299,1.341205955,0.790828228,1.452518821,0.045128979,0.572575808,0.242649093
2017,63,5.715000153,Latin America and Caribbean,Peru,0.049462564,5.811946779,5.618053527,2.20726943,1.035225272,0.630166113,1.218770385,0.047049087,0.450002879,0.126819715
2017,64,5.629000187,Sub-Saharan Africa,Mauritius,0.051460207,5.729862192,5.528138182,1.697583914,1.189395547,0.638007462,1.20956099,0.042181555,0.491247326,0.360933751
2017,65,5.620999813,Western Europe,Cyprus,0.047802493,5.714692699,5.527306927,1.621249199,1.355938077,0.844714701,1.131363273,0.041237976,0.355111539,0.271254301
2017,66,5.611000061,Central and Eastern Europe,Estonia,0.039357048,5.688139874,5.533860248,1.357508659,1.32087934,0.695168316,1.4766711,0.183248922,0.47913143,0.098890811
2017,67,5.568999767,Central and Eastern Europe,Belarus,0.039344121,5.646114244,5.491885291,1.723232985,1.15655756,0.637714267,1.444945216,0.156313822,0.295400262,0.155137509
2017,68,5.525000095,Middle East and Northern Africa,Libya,0.077527404,5.676953807,5.373046384,1.835011244,1.101803064,0.52016902,1.35756433,0.09261021,0.46573323,0.152073666
2017,69,5.5,Middle East and Northern Africa,Turkey,0.048400491,5.594864963,5.405135037,1.879277945,1.198274374,0.637605608,1.337753177,0.09967158,0.3007406,0.046693042
2017,70,5.493000031,Latin America and Caribbean,Paraguay,0.043051653,5.57738127,5.408618791,1.68533349,0.932537317,0.579250693,1.50728488,0.091065913,0.473507792,0.224150658
2017,71,5.472000122,Eastern Asia,"Hong Kong S.A.R., China",0.039588802,5.549594173,5.394406071,0.554633141,1.551674843,0.943062425,1.262790918,0.293933749,0.490968645,0.374465793
2017,72,5.429999828,Southeastern Asia,Philippines,0.058844503,5.545335054,5.314664602,1.972604752,0.857699215,0.468009055,1.253917575,0.099331893,0.585214674,0.193513423
2017,73,5.394999981,Central and Eastern Europe,Serbia,0.049270242,5.491569656,5.298430306,1.947084427,1.069317579,0.650784671,1.258189797,0.040903781,0.208715528,0.220125884
2017,74,5.335999966,Middle East and Northern Africa,Jordan,0.05735207,5.448410022,5.223589909,1.791176558,0.991012394,0.604590058,1.239088893,0.119803272,0.418421149,0.17217046
2017,75,5.323999882,Central and Eastern Europe,Hungary,0.040326443,5.403039709,5.244960054,1.716459274,1.286011934,0.687763453,1.343133092,0.036636937,0.175863519,0.078401662
2017,76,5.31099987,Latin America and Caribbean,Jamaica,0.137958601,5.581398728,5.040601012,1.612325668,0.925579309,0.641022384,1.368218064,0.055267781,0.474307239,0.233818337
2017,77,5.293000221,Central and Eastern Europe,Croatia,0.05039642,5.391777205,5.194223238,1.854492426,1.222556233,0.701288521,0.967983007,0.04310311,0.255772293,0.248002976
2017,78,5.278999805,Central and Eastern Europe,Kosovo,0.043800097,5.364847995,5.193151615,2.010540724,0.951484382,0.54145205,1.137853503,0.057471618,0.260287941,0.319931448
2017,79,5.272999763,Eastern Asia,China,0.023611391,5.31927809,5.226721437,1.764938593,1.081165791,0.741415501,1.160837412,0.022794275,0.472787708,0.028806841
2017,80,5.269000053,Southern Asia,Pakistan,0.046420198,5.359983641,5.178016465,2.79248929,0.726883531,0.402047783,0.67269069,0.124348067,0.235215262,0.315446019
2017,81,5.262000084,Southeastern Asia,Indonesia,0.046371691,5.352888598,5.17111157,1.429476976,0.995538592,0.492345721,1.274444699,0.015317135,0.443323463,0.611704588
2017,82,5.25,Latin America and Caribbean,Venezuela,0.061240789,5.370031946,5.129968054,1.789463758,1.128431201,0.617144227,1.431337595,0.064491123,0.153997123,0.06501963
2017,83,5.236999989,Central and Eastern Europe,Montenegro,0.053083904,5.341044441,5.132955537,1.729191542,1.121129036,0.667464674,1.238376498,0.088174194,0.194989055,0.197911024
2017,84,5.235000134,Middle East and Northern Africa,Morocco,0.042520832,5.318340965,5.151659302,2.456189394,0.878114581,0.597710669,0.774864435,0.087763183,0.408158332,0.032209955
2017,85,5.234000206,Central and Eastern Europe,Azerbaijan,0.033309352,5.299286535,5.168713877,1.762481689,1.153601766,0.540775776,1.152400255,0.180987507,0.398155838,0.04526934
2017,86,5.230000019,Latin America and Caribbean,Dominican Republic,0.06074534,5.349060885,5.110939153,1.31946516,1.079373837,0.574873745,1.402416706,0.113945253,0.552589834,0.18696785
2017,87,5.227000237,Western Europe,Greece,0.050125476,5.325246169,5.128754304,1.749221563,1.289487481,0.810198903,1.239414573,0.043289777,0.095731251,0.0
2017,88,5.224999905,Middle East and Northern Africa,Lebanon,0.047899175,5.318882288,5.131117521,1.695073843,1.074987531,0.735081077,1.129624248,0.03751383,0.288515985,0.264450759
2017,89,5.195000172,Western Europe,Portugal,0.045939572,5.285041733,5.10495861,1.107682705,1.315175295,0.795843542,1.367043018,0.015869452,0.4984653,0.095102713
2017,90,5.18200016,Central and Eastern Europe,Bosnia and Herzegovina,0.048130371,5.276335687,5.087664634,1.892172575,0.982409418,0.705186307,1.069335938,0.0,0.204403177,0.328867495
2017,91,5.181000233,Latin America and Caribbean,Honduras,0.061521716,5.301582797,5.060417669,2.065811157,0.730573118,0.58256948,1.143944979,0.073345453,0.34807986,0.236188874
2017,92,5.175000191,Central and Eastern Europe,Macedonia,0.04957778,5.27217264,5.077827742,1.617469311,1.064577937,0.644948184,1.207893014,0.060277794,0.325905979,0.253760964
2017,93,5.151000023,Sub-Saharan Africa,Somalia,0.046675351,5.24248371,5.059516336,3.11748457,0.022643184,0.113989137,0.721151352,0.282410324,0.602126956,0.291631311
2017,94,5.073999882,Southeastern Asia,Vietnam,0.037388206,5.147280765,5.000718999,1.462318659,0.788547575,0.652168989,1.277491331,0.087633237,0.571055591,0.234968051
2017,95,5.073999882,Sub-Saharan Africa,Nigeria,0.069132783,5.209500135,4.938499628,2.365390539,0.783756256,0.05691573,1.215770483,0.026121566,0.394952565,0.230947196
2017,96,5.040999889,Central and Eastern Europe,Tajikistan,0.035931483,5.111425596,4.970574183,1.84904933,0.524713635,0.529235125,1.271463275,0.146377146,0.471566707,0.248997644
2017,97,5.011000156,Southern Asia,Bhutan,0.034864493,5.079334562,4.942665751,1.140184402,0.885416389,0.495879292,1.340126514,0.17338039,0.501537681,0.474054545
2017,98,5.004000187,Central and Eastern Europe,Kyrgyzstan,0.04383659,5.089919903,4.918080471,1.536723137,0.596220076,0.553457797,1.394238591,0.039439179,0.454943389,0.428580374
2017,99,4.961999893,Southern Asia,Nepal,0.053753156,5.067356079,4.856643707,1.891241074,0.479820192,0.504130781,1.179283261,0.072975546,0.440305948,0.394096166
2017,100,4.954999924,Eastern Asia,Mongolia,0.034020197,5.021679509,4.888320338,1.111292362,1.027235866,0.557783484,1.493011236,0.032902289,0.394143969,0.33846423
2017,101,4.828999996,Sub-Saharan Africa,South Africa,0.051242445,4.929435188,4.728564805,1.510908604,1.054698706,0.18708007,1.384788632,0.072509497,0.479246736,0.13936238
2017,102,4.804999828,Middle East and Northern Africa,Tunisia,0.040493459,4.884367007,4.72563265,1.89025116,1.007265806,0.613212049,0.86835146,0.086723149,0.28968069,0.049693357
2017,103,4.775000095,Middle East and Northern Africa,Palestinian Territories,0.054514412,4.881848343,4.668151848,1.878890276,0.716249228,0.565666974,1.155647159,0.089282602,0.254711062,0.114173174
2017,104,4.735000134,Middle East and Northern Africa,Egypt,0.045986559,4.82513379,4.644866477,1.702161074,0.989701807,0.520187259,0.997471392,0.114381365,0.282110155,0.128631443
2017,105,4.714000225,Central and Eastern Europe,Bulgaria,0.04576249,4.803694706,4.624305744,0.996139288,1.161459088,0.70821768,1.434379458,0.011051531,0.289231718,0.113177694
2017,106,4.709000111,Sub-Saharan Africa,Sierra Leone,0.072266951,4.850643335,4.567356886,2.668459892,0.368420929,0.005564754,0.984136045,0.071095176,0.318697691,0.293040901
2017,107,4.695000172,Sub-Saharan Africa,Cameroon,0.051806472,4.796540857,4.593459486,2.333645582,0.564305365,0.132892117,0.946018219,0.051306631,0.430388749,0.236298457
2017,108,4.691999912,Middle East and Northern Africa,Iran,0.054196324,4.798224708,4.585775117,1.498734951,1.156873107,0.639333189,0.711551249,0.048761073,0.249322608,0.387242913
2017,109,4.644000053,Central and Eastern Europe,Albania,0.055338752,4.752464006,4.5355361,1.490441561,0.996192753,0.731159747,0.803685248,0.039864216,0.381498635,0.201312944
2017,110,4.607999802,Southern Asia,Bangladesh,0.041745845,4.689821658,4.526177945,1.978736162,0.586682975,0.533241034,0.735131741,0.123717859,0.478356659,0.172255352
2017,111,4.573999882,Sub-Saharan Africa,Namibia,0.100181051,4.770354741,4.377645023,1.481890202,0.964434326,0.338611811,1.098470807,0.093146972,0.520303547,0.077133745
2017,112,4.552999973,Sub-Saharan Africa,Kenya,0.052393682,4.655691591,4.450308356,1.651902199,0.560479462,0.30998835,1.067950726,0.064641319,0.452763766,0.444860309
2017,113,4.550000191,Sub-Saharan Africa,Mozambique,0.114337824,4.774102326,4.325898055,2.355650902,0.23430565,0.106654435,0.870701015,0.179436386,0.480791092,0.322228104
2017,114,4.545000076,Southeastern Asia,Myanmar,0.035581566,4.614739946,4.475260206,1.115290403,0.36711055,0.397522569,1.123235941,0.188816205,0.514492035,0.838075161
2017,115,4.534999847,Sub-Saharan Africa,Senegal,0.033981599,4.601603781,4.468395914,1.789646149,0.479309022,0.409362853,1.179691911,0.115460448,0.377922267,0.183468893
2017,116,4.513999939,Sub-Saharan Africa,Zambia,0.066380389,4.644105501,4.383894376,1.826705456,0.636406779,0.257835895,1.003187299,0.07821355,0.461603492,0.249580145
2017,117,4.497000217,Middle East and Northern Africa,Iraq,0.064077139,4.62259141,4.371409025,1.318907261,1.102710485,0.50118047,0.978613198,0.107215755,0.288555533,0.199637264
2017,118,4.465000153,Sub-Saharan Africa,Gabon,0.047123272,4.557361766,4.37263854,1.322916269,1.198210239,0.356578588,1.155620217,0.076046787,0.312328577,0.043785378
2017,119,4.460000038,Sub-Saharan Africa,Ethiopia,0.042208489,4.542728677,4.3772714,2.015743732,0.339233845,0.353409708,0.864669204,0.165455714,0.408842742,0.31265074
2017,120,4.440000057,Southern Asia,Sri Lanka,0.057881191,4.553447192,4.326552922,0.419389248,1.009850144,0.625130832,1.259976387,0.073653966,0.561213255,0.490863562
2017,121,4.375999928,Central and Eastern Europe,Armenia,0.046293207,4.466734612,4.285265243,1.521499157,0.900596738,0.637524426,1.007483721,0.026674422,0.198303267,0.083488092
2017,122,4.315000057,Southern Asia,India,0.028837735,4.371522017,4.258478097,1.519117117,0.792221248,0.455427617,0.754372597,0.092226885,0.469987005,0.231538489
2017,123,4.291999817,Sub-Saharan Africa,Mauritania,0.043450918,4.377163616,4.206836018,1.651637316,0.648457289,0.28534928,1.27203083,0.136957005,0.096098043,0.201870024
2017,124,4.290999889,Sub-Saharan Africa,Congo (Brazzaville),0.060741641,4.410053505,4.171946274,1.724135637,0.808964252,0.289957434,0.832044363,0.079618134,0.435025871,0.120852128
2017,125,4.285999775,Central and Eastern Europe,Georgia,0.045374587,4.374933966,4.197065584,1.500137806,0.950612664,0.649546981,0.570614934,0.251666635,0.309410036,0.054008815
2017,126,4.28000021,Sub-Saharan Africa,Congo (Kinshasa),0.039699297,4.357810833,4.202189587,2.224958658,0.092102349,0.191407025,1.229023457,0.060241356,0.235961348,0.246455833
2017,127,4.190000057,Sub-Saharan Africa,Mali,0.040648293,4.269670711,4.110329403,1.668190956,0.476180494,0.169365674,1.281473398,0.104970247,0.306613743,0.183354199
2017,128,4.179999828,Sub-Saharan Africa,Ivory Coast,0.04856262,4.275182563,4.084817093,1.844964266,0.603048921,0.04864217,0.90478003,0.130061775,0.447706193,0.20123747
2017,129,4.168000221,Southeastern Asia,Cambodia,0.056386527,4.278517814,4.057482629,1.042941093,0.601765096,0.429783404,1.006238341,0.068105951,0.633375823,0.385922968
2017,130,4.138999939,Sub-Saharan Africa,Sudan,0.105483279,4.345747165,3.932252713,1.68706584,0.659516692,0.290920824,1.21400857,0.08984752,0.014995855,0.182317451
2017,131,4.119999886,Sub-Saharan Africa,Ghana,0.052401695,4.222707209,4.017292563,1.577867508,0.667224824,0.295637727,0.873664737,0.02533637,0.423026294,0.256923944
2017,132,4.096000195,Central and Eastern Europe,Ukraine,0.045617301,4.185410105,4.006590285,0.814382315,0.894651949,0.575903952,1.394537568,0.023029471,0.122974776,0.270061463
2017,133,4.080999851,Sub-Saharan Africa,Uganda,0.058571488,4.195799967,3.966199735,1.526362658,0.381430715,0.217632607,1.129827738,0.057069719,0.443185955,0.325766057
2017,134,4.032000065,Sub-Saharan Africa,Burkina Faso,0.046968877,4.124059064,3.939941065,1.727212906,0.350227714,0.215844259,1.043280005,0.120328106,0.324367851,0.250864685
2017,135,4.027999878,Sub-Saharan Africa,Niger,0.042830072,4.11194682,3.944052936,1.873983383,0.161925331,0.268505007,0.993025005,0.138572946,0.363658696,0.228673846
2017,136,3.970000029,Sub-Saharan Africa,Malawi,0.054836117,4.077478817,3.86252124,2.081786156,0.233442038,0.315089583,0.512568831,0.072711654,0.466914654,0.28717047
2017,137,3.936000109,Sub-Saharan Africa,Chad,0.050362967,4.034711524,3.837288693,2.071238041,0.438012987,0.041134715,0.953855872,0.053581882,0.162342027,0.21611385
2017,138,3.875,Sub-Saharan Africa,Zimbabwe,0.052907981,3.978699643,3.771300357,1.597970247,0.375846535,0.196763754,1.083095908,0.095375381,0.336384207,0.189143494
2017,139,3.808000088,Middle East and Northern Africa,Lesotho,0.120583616,4.044343975,3.5716562,1.42983532,0.521021247,0.0,1.190095186,0.11909464,0.390661299,0.157497272
2017,140,3.795000076,Sub-Saharan Africa,Angola,0.079919316,3.951641935,3.638358217,1.614482403,0.85842818,0.049868666,1.10441196,0.069720335,0.0,0.09792649
2017,141,3.79399991,Southern Asia,Afghanistan,0.040643625,3.873661415,3.714338405,2.150801182,0.401477218,0.180746779,0.581543326,0.06115783,0.10617952,0.311870933
2017,142,3.766000032,Sub-Saharan Africa,Botswana,0.055164609,3.874122666,3.657877399,0.377913713,1.122094154,0.341755509,1.221554995,0.098583199,0.505196333,0.099348448
2017,143,3.657000065,Sub-Saharan Africa,Benin,0.045297697,3.745783551,3.568216578,1.885630965,0.431085408,0.209930211,0.435299844,0.060929015,0.425962776,0.207948461
2017,144,3.644000053,Sub-Saharan Africa,Madagascar,0.035877068,3.714319106,3.573681001,1.584612608,0.305808693,0.375223309,0.913020372,0.067231975,0.189196765,0.20873253
2017,145,3.602999926,Latin America and Caribbean,Haiti,0.067201465,3.734714798,3.471285053,1.697167635,0.368610263,0.27732113,0.640449822,0.09987215,0.030369857,0.489203781
2017,146,3.592999935,Middle East and Northern Africa,Yemen,0.050893053,3.69275032,3.49324955,1.345600605,0.591683447,0.310080916,0.935382247,0.056767423,0.249463722,0.104125209
2017,147,3.59100008,Sub-Saharan Africa,South Sudan,0.068642095,3.725538586,3.456461574,1.879567385,0.397248626,0.163486004,0.601323128,0.116793513,0.147062436,0.285670817
2017,148,3.532999992,Sub-Saharan Africa,Liberia,0.061610341,3.653756261,3.412243724,1.673285961,0.119041793,0.229918197,0.872117937,0.038948249,0.332881182,0.266549885
2017,149,3.506999969,Sub-Saharan Africa,Guinea,0.039504163,3.584428129,3.42957181,1.552311897,0.24454993,0.194129139,0.791244686,0.110937618,0.348587513,0.264815092
2017,150,3.494999886,Sub-Saharan Africa,Togo,0.050529707,3.594038112,3.395961659,1.837229252,0.305444717,0.247105569,0.43188253,0.095665015,0.380426139,0.196896151
2017,151,3.470999956,Sub-Saharan Africa,Rwanda,0.036750142,3.543030234,3.398969679,0.540061235,0.368745893,0.326424807,0.945707023,0.455220014,0.581843853,0.252756029
2017,152,3.461999893,Middle East and Northern Africa,Syria,0.102892175,3.663668557,3.26033123,1.061573505,0.777153134,0.500533342,0.396102607,0.151347131,0.081539445,0.493663728
2017,153,3.348999977,Sub-Saharan Africa,Tanzania,0.057362132,3.461429755,3.236570199,0.621130466,0.511135876,0.364509284,1.041989803,0.066035107,0.390017778,0.354256362
2017,154,2.904999971,Sub-Saharan Africa,Burundi,0.086576715,3.074690333,2.73530961,1.683024168,0.091622569,0.151610792,0.629793584,0.084147945,0.059900753,0.204435185
2017,155,2.693000078,Middle East and Northern Africa,Central African Republic,0.087696016,2.864884269,2.521115887,2.066004753,0.0,0.018772686,0.0,0.056565076,0.270842046,0.280876487
2018,1,7.632,Western Europe,Finland,0.032142857,7.695,7.569,2.595,1.305,0.874,1.592,0.393,0.681,0.202
2018,2,7.594,Western Europe,Norway,0.032397959,7.657,7.53,2.383,1.456,0.861,1.582,0.34,0.686,0.286
2018,3,7.555,Western Europe,Denmark,0.034693878,7.623,7.487,2.37,1.351,0.868,1.59,0.408,0.683,0.284
2018,4,7.495,Western Europe,Iceland,0.049744898,7.593,7.398,2.426,1.343,0.914,1.644,0.138,0.677,0.353
2018,5,7.487,Western Europe,Switzerland,0.042091837,7.57,7.405,2.32,1.42,0.927,1.549,0.357,0.66,0.256
2018,6,7.441,Western Europe,Netherlands,0.029081633,7.498,7.384,2.448,1.361,0.878,1.488,0.295,0.638,0.333
2018,7,7.328,North America,Canada,0.047193878,7.421,7.236,2.306,1.33,0.896,1.532,0.291,0.653,0.321
2018,8,7.324,Australia and New Zealand,New Zealand,0.039285714,7.401,7.247,2.156,1.268,0.876,1.601,0.389,0.669,0.365
2018,9,7.314,Western Europe,Sweden,0.0375,7.388,7.241,2.217,1.355,0.913,1.501,0.383,0.659,0.285
2018,10,7.272,Australia and New Zealand,Australia,0.043877551,7.358,7.186,2.139,1.34,0.91,1.573,0.302,0.647,0.361
2018,11,7.19,Western Europe,United Kingdom,0.037244898,6.887,6.741,1.912,1.244,0.888,1.433,0.082,0.464,0.262
2018,12,7.139,Western Europe,Austria,0.035714286,7.209,7.069,2.319,1.341,0.891,1.504,0.224,0.617,0.242
2018,13,7.072,Latin America and Caribbean,Costa Rica,0.045153061,7.16,6.983,2.911,1.01,0.817,1.459,0.101,0.632,0.143
2018,14,6.977,Western Europe,Ireland,0.039540816,7.055,6.9,1.844,1.448,0.876,1.583,0.306,0.614,0.307
2018,15,6.965,Western Europe,Germany,0.030357143,7.024,6.905,2.151,1.34,0.861,1.474,0.28,0.586,0.273
2018,16,6.927,Western Europe,Belgium,0.034693878,6.995,6.859,2.215,1.324,0.894,1.483,0.24,0.583,0.188
2018,17,6.91,Western Europe,Luxembourg,0.033418367,6.975,6.844,1.769,1.576,0.896,1.52,0.321,0.632,0.196
2018,18,6.886,North America,United States,0.044897959,6.974,6.798,2.227,1.398,0.819,1.471,0.133,0.547,0.291
2018,19,6.814,Middle East and Northern Africa,Israel,0.034183673,7.257,7.123,2.817,1.301,0.883,1.559,0.272,0.533,0.354
2018,20,6.774,Middle East and Northern Africa,United Arab Emirates,0.035714286,6.844,6.704,2.096,2.096,0.67,0.776,0.112,0.284,0.186
2018,21,6.711,Central and Eastern Europe,Czech Republic,0.036734694,6.783,6.639,2.494,1.233,0.854,1.489,0.034,0.543,0.064
2018,22,6.627,Western Europe,Malta,0.042091837,6.709,6.544,1.784,1.27,0.884,1.525,0.142,0.645,0.376
2018,23,6.489,Western Europe,France,0.040561224,6.569,6.41,2.028,1.293,0.908,1.466,0.176,0.52,0.098
2018,24,6.488,Latin America and Caribbean,Mexico,0.047193878,6.581,6.396,2.795,1.038,0.761,1.252,0.095,0.479,0.069
2018,25,6.476,Latin America and Caribbean,Chile,0.045153061,6.565,6.388,2.517,1.131,0.808,1.331,0.061,0.431,0.197
2018,26,6.441,Eastern Asia,Taiwan,,6.525,6.356,2.136126518,1.365,0.857,1.436,0.078,0.418,0.151
2018,27,6.43,Latin America and Caribbean,Panama,0.055612245,6.539,6.321,2.136126518,1.112,0.759,1.438,0.063,0.597,0.125
2018,28,6.419,Latin America and Caribbean,Brazil,0.048979592,6.515,6.323,2.136126518,0.986,0.675,1.474,0.088,0.493,0.11
2018,29,6.388,Latin America and Caribbean,Argentina,0.049489796,6.485,6.291,2.136126518,1.073,0.744,1.468,0.054,0.57,0.062
2018,30,6.382,Latin America and Caribbean,Guatemala,0.058673469,6.497,6.267,2.871,0.781,0.608,1.268,0.071,0.604,0.179
2018,31,6.379,Latin America and Caribbean,Uruguay,0.048469388,6.474,6.284,2.147,1.093,0.771,1.459,0.155,0.625,0.13
2018,32,6.374,Middle East and Northern Africa,Qatar,0.09872449,6.568,6.181,1.593,1.649,0.748,1.303,0.171,0.654,0.256
2018,33,6.371,Middle East and Northern Africa,Saudi Arabia,0.056377551,6.481,6.26,2.293,1.379,0.633,1.331,0.127,0.509,0.098
2018,34,6.343,Southeastern Asia,Singapore,0.032142857,6.406,6.28,1.005,1.529,1.008,1.451,0.457,0.631,0.261
2018,35,6.322,Southeastern Asia,Malaysia,0.079081633,6.477,6.167,2.507,1.161,0.669,1.258,0.059,0.356,0.311
2018,36,6.31,Western Europe,Spain,0.04005102,6.388,6.231,1.892,1.251,0.965,1.538,0.074,0.449,0.142
2018,37,6.26,Latin America and Caribbean,Colombia,0.05,6.358,6.162,2.556,0.96,0.635,1.439,0.039,0.531,0.099
2018,38,6.192,Latin America and Caribbean,Trinidad and Tobago,,6.416,5.968,2.148452759,1.223,0.564,1.492,0.019,0.575,0.171
2018,39,6.173,Central and Eastern Europe,Slovakia,0.041071429,6.254,6.093,2.165,1.21,0.776,1.537,0.014,0.354,0.118
2018,40,6.167,Latin America and Caribbean,El Salvador,0.053826531,6.272,6.061,2.884,0.806,0.639,1.231,0.082,0.461,0.065
2018,41,6.141,Latin America and Caribbean,Nicaragua,0.058673469,6.256,6.026,2.59,0.668,0.7,1.319,0.128,0.527,0.208
2018,42,6.123,Central and Eastern Europe,Poland,0.038265306,6.198,6.048,2.002,1.176,0.781,1.448,0.064,0.546,0.108
2018,43,6.105,Middle East and Northern Africa,Bahrain,0.043877551,6.191,6.019,1.743,1.338,0.698,1.366,0.123,0.594,0.243
2018,44,6.096,Central and Eastern Europe,Uzbekistan,0.051020408,6.196,5.996,1.877,0.719,0.605,1.584,0.259,0.724,0.328
2018,45,6.083,Middle East and Northern Africa,Kuwait,0.044642857,6.171,5.996,1.805,1.474,0.675,1.301,0.106,0.554,0.167
2018,46,6.072,Southeastern Asia,Thailand,0.045153061,6.161,5.984,1.902,1.016,0.707,1.417,0.029,0.637,0.364
2018,47,6.0,Western Europe,Italy,0.042091837,6.083,5.918,1.843,1.264,0.946,1.501,0.028,0.281,0.137
2018,48,5.973,Latin America and Caribbean,Ecuador,0.052295918,6.076,5.871,2.228,0.889,0.736,1.33,0.12,0.556,0.114
2018,49,5.956,Latin America and Caribbean,Belize,0.123214286,6.197,5.714,2.71,0.807,0.474,1.101,0.089,0.593,0.183
2018,50,5.952,Central and Eastern Europe,Lithuania,0.043367347,6.037,5.867,2.13,1.197,0.716,1.527,0.006,0.35,0.026
2018,51,5.948,Central and Eastern Europe,Slovenia,0.04872449,6.043,5.852,1.522,1.219,0.856,1.506,0.051,0.633,0.16
2018,52,5.945,Central and Eastern Europe,Romania,0.04744898,6.038,5.852,2.269,1.116,0.726,1.219,0.001,0.528,0.088
2018,53,5.933,Central and Eastern Europe,Latvia,0.035969388,6.004,5.863,2.139,1.148,0.671,1.454,0.066,0.363,0.092
2018,54,5.915,Eastern Asia,Japan,0.041836735,5.997,5.833,1.39,1.294,0.988,1.462,0.15,0.553,0.079
2018,55,5.891,Sub-Saharan Africa,Mauritius,0.058418367,6.006,5.777,1.851,1.09,0.684,1.387,0.05,0.584,0.245
2018,56,5.89,Latin America and Caribbean,Jamaica,0.120663265,6.126,5.653,2.182,0.819,0.693,1.493,0.031,0.575,0.096
2018,57,5.875,Eastern Asia,South Korea,0.04744898,5.968,5.782,1.98,1.266,0.955,1.204,0.051,0.244,0.175
2018,58,5.835,Western Europe,North Cyprus,,5.954,5.715,1.658751488,1.229,0.909,1.211,0.154,0.495,0.179
2018,59,5.81,Central and Eastern Europe,Russia,0.033673469,5.876,5.744,2.091,1.151,0.599,1.479,0.025,0.399,0.065
2018,60,5.79,Central and Eastern Europe,Kazakhstan,0.041326531,5.871,5.709,1.778,1.143,0.631,1.516,0.121,0.454,0.148
2018,61,5.762,Western Europe,Cyprus,0.054846939,5.87,5.655,1.774,1.229,0.909,1.191,0.035,0.423,0.202
2018,62,5.752,Latin America and Caribbean,Bolivia,0.045918367,5.842,5.662,2.469,0.751,0.508,1.223,0.054,0.606,0.141
2018,63,5.739,Central and Eastern Europe,Estonia,0.03877551,5.815,5.663,1.457,1.2,0.737,1.532,0.174,0.553,0.086
2018,64,5.681,Latin America and Caribbean,Paraguay,0.052806122,5.784,5.577,1.932,0.835,0.615,1.522,0.074,0.541,0.162
2018,65,5.663,Latin America and Caribbean,Peru,0.054591837,5.77,5.556,2.151,0.934,0.674,1.249,0.034,0.53,0.092
2018,66,5.662,Central and Eastern Europe,Kosovo,0.048469388,5.757,5.567,2.255,0.855,0.578,1.23,0.023,0.448,0.274
2018,67,5.64,Central and Eastern Europe,Moldova,0.036734694,5.712,5.568,2.659,0.657,0.62,1.301,0.0,0.232,0.171
2018,68,5.636,Central and Eastern Europe,Turkmenistan,0.029081633,5.693,5.579,1.918,1.016,0.517,1.533,0.037,0.417,0.199
2018,69,5.62,Central and Eastern Europe,Hungary,0.040306122,5.699,5.541,1.974,1.171,0.732,1.401,0.022,0.259,0.061
2018,70,5.566,Middle East and Northern Africa,Libya,0.061734694,5.687,5.445,1.918,0.985,0.553,1.35,0.148,0.496,0.116
2018,71,5.524,Southeastern Asia,Philippines,0.057653061,5.637,5.411,2.056,0.775,0.513,1.312,0.105,0.643,0.12
2018,72,5.504,Latin America and Caribbean,Honduras,0.064285714,5.63,5.378,2.328,0.62,0.622,1.205,0.074,0.459,0.197
2018,73,5.483,Central and Eastern Europe,Belarus,0.038010204,5.558,5.409,1.684,1.039,0.7,1.498,0.154,0.307,0.101
2018,74,5.483,Middle East and Northern Africa,Turkey,0.05127551,5.583,5.382,1.729,1.148,0.686,1.38,0.109,0.324,0.106
2018,75,5.472,Southern Asia,Pakistan,0.038520408,5.548,5.397,2.923,0.652,0.424,0.81,0.113,0.334,0.216
2018,76,5.43,Eastern Asia,Hong Kong,,5.523,5.337,0.643622398,1.405,1.03,1.29,0.291,0.524,0.246
2018,77,5.41,Western Europe,Portugal,0.050255102,5.509,5.312,1.276,1.188,0.884,1.429,0.017,0.562,0.055
2018,78,5.398,Central and Eastern Europe,Serbia,0.05127551,5.499,5.298,1.905,0.975,0.685,1.369,0.043,0.288,0.134
